delivery_id,order_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,dispatch_time_year,dispatch_time_month,dispatch_time_week,dispatch_time_day,dispatch_time_day_name,dispatch_time_hour,customer_id,delivery_time_hours,is_missing_driver,is_missing_zone,is_missing_delivery_time,negative_delivery_time_flag,same_minute_delivery_flag,delivery_time_outlier_flag,delivery_time_zscore,delivery_time_z_outlier_flag,order_weekday,order_month,late_delivery_flag,high_value_order_flag,is_unfulfilled,delivered_flag,driver_delivery_count,zone_volume,fulfillment_rate,driver_utilization
DL00340,O00435,D086,V024,H05,2024-09-19 13:43:00,2024-09-19 14:58:25.664734,ontime,22.6,0,0,1970-01-01 00:00:00.000000003,20.75,2024,9,38,19,Thursday,13,C0102,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00341,O01203,D050,V037,H07,2024-11-13 21:57:00,2024-11-14 21:39:10.558162,ontime,2.78,0,0,1970-01-01 00:00:00.000000003,12.39,2024,11,46,13,Wednesday,21,C0445,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00342,O00123,D028,V090,H08,2024-07-14 07:47:00,2024-07-15 04:17:08.927278,failed,6.8,0,0,1970-01-01 00:00:00.000000002,8.94,2024,7,28,14,Sunday,7,C0649,,0,1,1,0,0,0,,0,,,0,0,1,0,7,,,7
DL00343,O00505,D015,V012,H04,2025-03-29 21:38:00,2025-03-30 10:54:47.382876,ontime,34.31,1,0,1970-01-01 00:00:00.000000002,15.09,2025,3,13,29,Saturday,21,C0319,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00344,O00238,D164,V081,H02,2024-08-28 12:22:00,2024-08-28 15:44:24.161498,ontime,11.63,0,0,1970-01-01 00:00:00.000000005,11.55,2024,8,35,28,Wednesday,12,C0141,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00345,O01175,D036,V007,H06,2024-11-04 13:11:00,,ontime,8.75,1,0,1970-01-01 00:00:00.000000004,2.72,2024,11,45,4,Monday,13,C0623,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00346,O00614,D097,V060,H03,2025-02-06 00:08:00,2025-02-05 23:06:08.578620,ontime,15.26,1,0,1970-01-01 00:00:00.000000003,14.52,2025,2,6,6,Thursday,0,C0393,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00347,O00343,D026,V030,H03,2024-12-09 02:01:00,2024-12-09 11:31:00.186861,delayed,15.62,0,1,1970-01-01 00:00:00.000000003,18.0,2024,12,50,9,Monday,2,C0184,,0,1,1,0,0,0,,0,,,0,0,0,1,11,,,11
DL00348,O00754,D098,V062,H01,2024-10-07 23:24:00,2024-10-08 16:07:55.556410,delayed,2.21,4,0,1970-01-01 00:00:00.000000002,13.34,2024,10,41,7,Monday,23,C0479,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00349,O00231,D016,V042,H07,2024-12-16 02:23:00,2024-12-16 09:57:31.805029,delayed,15.82,0,0,1970-01-01 00:00:00.000000002,11.11,2024,12,51,16,Monday,2,C0250,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00350,O01209,D019,V017,H06,2025-06-14 03:56:00,2025-06-14 09:51:38.918546,failed,13.23,1,0,1970-01-01 00:00:00.000000003,11.77,2025,6,24,14,Saturday,3,C0182,,0,1,1,0,0,0,,0,,,0,0,1,0,4,,,4
DL00351,O00069,D142,V050,H07,2024-05-19 21:58:00,2024-05-20 09:27:10.018280,ontime,33.129999999999995,0,0,1970-01-01 00:00:00.000000004,22.56,2024,5,20,19,Sunday,21,C0369,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00352,O00989,D133,V112,H05,2024-03-08 14:47:00,2024-03-09 06:10:35.262310,failed,9.57,0,0,1970-01-01 00:00:00.000000002,15.47,2024,3,10,8,Friday,14,C0351,,0,1,1,0,0,0,,0,,,0,0,1,0,12,,,12
DL00353,O00159,D018,V014,H03,2024-09-14 23:08:00,2024-09-15 09:25:14.900209,ontime,4.49,0,0,1970-01-01 00:00:00.000000003,6.4,2024,9,37,14,Saturday,23,C0505,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00354,O00776,D014,V034,H04,2025-03-03 01:09:00,2025-03-03 05:31:01.221882,ontime,10.43,0,0,1970-01-01 00:00:00.000000004,9.64,2025,3,10,3,Monday,1,C0571,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00355,O00561,D162,V106,H07,2025-06-02 10:12:00,2025-06-02 18:34:59.818071,delayed,7.43,1,0,1970-01-01 00:00:00.000000003,12.85,2025,6,23,2,Monday,10,C0595,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00356,O01181,D031,V118,H04,2024-02-24 01:34:00,2024-02-24 05:12:32.309441,ontime,13.12,0,0,1970-01-01 00:00:00.000000004,6.12,2024,2,8,24,Saturday,1,C0346,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00357,O00235,D134,V030,H08,2025-12-22 12:39:00,2025-12-23 01:10:03.126008,delayed,14.75,1,0,1970-01-01 00:00:00.000000003,7.91,2025,12,52,22,Monday,12,C0502,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00358,O00497,D022,V005,H02,2025-11-22 01:45:00,2025-11-23 02:04:47.304047,delayed,19.28,1,0,1970-01-01 00:00:00.000000003,14.5,2025,11,47,22,Saturday,1,C0631,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00359,O00654,D068,V057,H01,2025-06-18 22:44:00,2025-06-20 08:19:56.137076,delayed,18.71,1,1,1970-01-01 00:00:00.000000002,15.84,2025,6,25,18,Wednesday,22,C0617,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00360,O00595,D100,V062,H02,2024-03-05 07:09:00,2024-03-06 01:44:19.453287,delayed,12.5,1,0,1970-01-01 00:00:00.000000002,21.14,2024,3,10,5,Tuesday,7,C0377,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00361,O00377,D007,V051,H07,2024-07-22 23:59:00,2024-07-23 12:06:00.358864,ontime,25.24,0,0,1970-01-01 00:00:00.000000004,13.28,2024,7,30,22,Monday,23,C0131,,0,1,1,0,0,0,,0,,,0,0,0,1,2,,,2
DL00362,O00460,D156,V012,H04,2024-12-09 18:44:00,2024-12-09 19:57:19.363281,ontime,6.09,0,0,1970-01-01 00:00:00.000000003,8.56,2024,12,50,9,Monday,18,C0097,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00363,O00710,D069,V090,H07,2025-02-17 14:58:00,2025-02-17 20:44:29.402310,ontime,19.08,1,0,1970-01-01 00:00:00.000000005,17.76,2025,2,8,17,Monday,14,C0322,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00364,O00277,D056,V014,H04,2024-01-14 01:45:00,2024-01-14 08:12:31.903105,ontime,23.79,1,0,1970-01-01 00:00:00.000000003,11.43,2024,1,2,14,Sunday,1,C0329,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00365,O00861,D064,V012,H01,2025-09-05 09:13:00,2025-09-05 09:38:01.068912,ontime,10.33,0,0,1970-01-01 00:00:00.000000004,9.22,2025,9,36,5,Friday,9,C0265,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00366,O00910,D146,V095,H06,2025-07-24 04:05:00,2025-07-24 11:38:55.420285,ontime,17.03,0,0,1970-01-01 00:00:00.000000003,18.63,2025,7,30,24,Thursday,4,C0465,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00367,O00575,D128,V106,H02,2025-08-15 07:04:00,2025-08-15 20:10:40.282041,delayed,3.02,0,0,1970-01-01 00:00:00.000000002,16.73,2025,8,33,15,Friday,7,C0179,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00368,O00474,D147,V067,H01,2025-03-22 20:07:00,2025-03-22 19:20:56.392732,ontime,35.4,2,0,1970-01-01 00:00:00.000000003,18.88,2025,3,12,22,Saturday,20,C0029,,0,1,1,0,0,0,,0,,,0,0,0,1,2,,,2
DL00369,O00366,D011,V044,H05,2024-02-12 22:37:00,2024-02-14 06:15:16.530828,delayed,13.48,0,0,1970-01-01 00:00:00.000000001,12.48,2024,2,7,12,Monday,22,C0592,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00370,O00902,D131,V021,H05,2024-09-22 21:11:00,2024-09-23 05:17:24.341218,delayed,1.87,3,0,1970-01-01 00:00:00.000000001,10.71,2024,9,38,22,Sunday,21,C0309,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00371,O01079,D158,V069,H03,2024-03-31 08:45:00,2024-04-01 08:18:08.744449,ontime,17.43,0,0,1970-01-01 00:00:00.000000003,10.98,2024,3,13,31,Sunday,8,C0017,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00372,O00300,D087,V090,H02,2024-04-02 01:57:00,2024-04-02 04:31:19.626971,ontime,6.81,0,0,1970-01-01 00:00:00.000000004,8.41,2024,4,14,2,Tuesday,1,C0512,,0,1,1,0,0,0,,0,,,0,0,0,1,12,,,12
DL00373,O00282,D058,V081,H05,2024-01-20 06:39:00,2024-01-20 23:38:53.202677,delayed,11.36,0,1,,23.6,2024,1,3,20,Saturday,6,C0630,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00374,O00841,D090,V061,H01,2025-09-26 21:47:00,2025-09-27 05:08:21.607477,ontime,23.47,5,0,1970-01-01 00:00:00.000000003,14.32,2025,9,39,26,Friday,21,C0132,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00375,O00466,D102,V021,H05,2024-01-07 05:49:00,2024-01-07 11:01:08.925355,ontime,22.12,1,0,1970-01-01 00:00:00.000000004,17.86,2024,1,1,7,Sunday,5,C0028,,0,1,1,0,0,0,,0,,,0,0,0,1,13,,,13
DL00376,O01104,D090,V114,H04,2024-09-21 17:50:00,2024-09-22 04:54:45.274892,ontime,6.72,0,0,1970-01-01 00:00:00.000000004,5.92,2024,9,38,21,Saturday,17,C0480,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00377,O00510,D075,V113,H07,2024-11-23 00:12:00,2024-11-23 15:31:47.790489,failed,5.45,4,0,1970-01-01 00:00:00.000000002,10.45,2024,11,47,23,Saturday,0,C0477,,0,1,1,0,0,0,,0,,,0,0,1,0,5,,,5
DL00378,O00070,D111,V037,H02,2025-05-13 23:09:00,2025-05-14 15:42:14.054302,failed,7.92,0,0,1970-01-01 00:00:00.000000002,7.93,2025,5,20,13,Tuesday,23,C0125,,0,1,1,0,0,0,,0,,,0,0,1,0,4,,,4
DL00379,O01127,D018,V020,H02,2024-03-17 03:56:00,,ontime,17.4,1,0,1970-01-01 00:00:00.000000003,14.92,2024,3,11,17,Sunday,3,C0296,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00380,O00120,D130,V106,H01,2024-06-16 04:55:00,2024-06-16 10:04:33.075437,ontime,39.900000000000006,2,0,1970-01-01 00:00:00.000000003,19.33,2024,6,24,16,Sunday,4,C0182,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00381,O00488,D015,V005,H05,2025-08-29 19:57:00,2025-08-30 01:45:13.017030,ontime,11.24,0,0,1970-01-01 00:00:00.000000005,10.97,2025,8,35,29,Friday,19,C0050,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00382,O00141,D163,V021,H02,2024-12-05 21:45:00,2024-12-05 20:24:16.997321,ontime,7.31,0,0,1970-01-01 00:00:00.000000004,11.68,2024,12,49,5,Thursday,21,C0605,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00383,O00846,D057,V017,H08,2025-07-27 23:24:00,2025-07-28 06:19:36.333860,delayed,9.53,1,1,1970-01-01 00:00:00.000000002,9.76,2025,7,30,27,Sunday,23,C0372,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00384,O00618,D017,V054,H05,2025-11-19 13:06:00,2025-11-20 14:27:52.039382,failed,14.52,4,0,1970-01-01 00:00:00.000000002,10.94,2025,11,47,19,Wednesday,13,C0581,,0,1,1,0,0,0,,0,,,0,0,1,0,10,,,10
DL00385,O00617,D123,V086,H08,2024-03-30 09:37:00,2024-03-30 08:15:11.016084,ontime,17.51,1,0,1970-01-01 00:00:00.000000004,14.04,2024,3,13,30,Saturday,9,C0352,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00386,O00135,D144,V002,H05,2025-04-25 03:12:00,2025-04-26 22:39:24.905513,failed,1.21,1,0,1970-01-01 00:00:00.000000003,13.97,2025,4,17,25,Friday,3,C0364,,0,1,1,0,0,0,,0,,,0,0,1,0,5,,,5
DL00387,O00274,D016,V017,H01,2025-10-03 21:33:00,2025-10-05 15:40:35.899437,failed,11.96,0,0,1970-01-01 00:00:00.000000002,11.86,2025,10,40,3,Friday,21,C0086,,0,1,1,0,0,0,,0,,,0,0,1,0,7,,,7
DL00388,O00886,D088,V086,H05,2024-12-11 11:37:00,2024-12-11 14:15:40.274228,ontime,10.71,1,0,1970-01-01 00:00:00.000000004,9.36,2024,12,50,11,Wednesday,11,C0618,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00389,O00649,D054,V065,H01,2025-03-02 03:12:00,2025-03-02 07:50:19.231032,ontime,12.41,1,0,1970-01-01 00:00:00.000000004,12.55,2025,3,9,2,Sunday,3,C0361,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00390,O01242,D013,V052,H02,2025-09-08 23:34:00,2025-09-08 22:52:36.699661,ontime,12.86,0,0,1970-01-01 00:00:00.000000004,11.06,2025,9,37,8,Monday,23,C0550,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00391,O00242,D119,V060,H06,2024-11-05 05:50:00,2024-11-05 08:19:49.718245,ontime,20.65,0,0,1970-01-01 00:00:00.000000003,15.9,2024,11,45,5,Tuesday,5,C0587,,0,1,1,0,0,0,,0,,,0,0,0,1,12,,,12
DL00392,O00832,D063,V021,H04,2024-06-06 15:50:00,2024-06-07 05:31:03.475456,delayed,4.77,1,1,1970-01-01 00:00:00.000000001,12.67,2024,6,23,6,Thursday,15,C0436,,0,1,1,0,0,0,,0,,,0,0,0,1,3,,,3
DL00393,O01128,D108,V060,H04,2024-03-12 19:57:00,2024-03-13 03:36:11.659720,failed,13.97,1,0,1970-01-01 00:00:00.000000003,5.79,2024,3,11,12,Tuesday,19,C0588,,0,1,1,0,0,0,,0,,,0,0,1,0,11,,,11
DL00394,O00718,D145,V079,H02,2025-02-27 04:58:00,2025-02-27 07:05:30.365586,ontime,15.43,0,0,1970-01-01 00:00:00.000000004,8.78,2025,2,9,27,Thursday,4,C0533,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00395,O00219,D012,V072,H06,2024-05-30 02:33:00,2024-05-30 04:15:54.426350,ontime,10.75,0,0,1970-01-01 00:00:00.000000004,6.99,2024,5,22,30,Thursday,2,C0421,,0,1,1,0,0,0,,0,,,0,0,0,1,2,,,2
DL00396,O01093,D105,V063,H06,2024-10-30 00:23:00,2024-10-30 09:36:43.398508,ontime,14.79,2,0,1970-01-01 00:00:00.000000004,21.09,2024,10,44,30,Wednesday,0,C0205,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00397,O01199,D125,V049,H04,2024-03-10 16:57:00,2024-03-10 19:12:57.054704,delayed,10.5,2,0,1970-01-01 00:00:00.000000004,9.36,2024,3,10,10,Sunday,16,C0225,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00398,O00671,D106,V099,H05,2025-01-24 17:36:00,2025-01-24 23:28:38.031355,delayed,1.2,1,0,1970-01-01 00:00:00.000000003,9.73,2025,1,4,24,Friday,17,C0111,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00399,O00966,D129,V107,H08,2025-04-17 00:14:00,2025-04-17 16:46:22.816860,delayed,5.64,1,0,1970-01-01 00:00:00.000000002,12.78,2025,4,16,17,Thursday,0,C0568,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00400,O00867,D165,V037,H06,2024-02-01 22:23:00,2024-02-02 20:40:14.586855,failed,25.59,2,0,1970-01-01 00:00:00.000000002,16.84,2024,2,5,1,Thursday,22,C0313,,0,1,1,0,0,0,,0,,,0,0,1,0,6,,,6
DL00401,O00870,D067,V009,H08,2024-10-27 15:49:00,2024-10-28 00:42:45.072317,ontime,10.23,0,0,1970-01-01 00:00:00.000000004,6.79,2024,10,43,27,Sunday,15,C0092,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00402,O00539,D037,V005,H03,2024-12-04 02:08:00,2024-12-04 04:09:15.722168,ontime,10.83,0,0,1970-01-01 00:00:00.000000005,9.69,2024,12,49,4,Wednesday,2,C0098,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00403,O00044,D131,V092,H07,2025-11-02 10:07:00,2025-11-02 12:43:42.885570,ontime,11.6,1,0,1970-01-01 00:00:00.000000004,13.74,2025,11,44,2,Sunday,10,C0227,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00404,O00502,D049,V025,H02,2024-04-03 03:48:00,2024-04-03 04:25:17.871676,ontime,7.84,0,0,1970-01-01 00:00:00.000000003,11.38,2024,4,14,3,Wednesday,3,C0169,,0,1,1,0,0,0,,0,,,0,0,0,1,10,,,10
DL00405,O00684,D052,V116,H01,2024-11-24 16:21:00,2024-11-25 13:22:50.972127,ontime,12.83,0,0,,16.99,2024,11,47,24,Sunday,16,C0064,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00406,O00720,D126,V006,H01,2024-08-29 21:02:00,2024-08-29 20:33:10.585204,ontime,29.85,1,0,1970-01-01 00:00:00.000000005,15.78,2024,8,35,29,Thursday,21,C0140,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00407,O00598,D010,V068,H06,2025-10-29 01:00:00,2025-10-29 22:58:05.130431,ontime,6.92,0,0,1970-01-01 00:00:00.000000004,10.86,2025,10,44,29,Wednesday,1,C0621,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00408,O01019,D071,V057,H08,2024-04-16 01:49:00,2024-04-16 04:58:04.426005,ontime,8.49,0,0,1970-01-01 00:00:00.000000003,8.4,2024,4,16,16,Tuesday,1,C0626,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00409,O00348,D047,V094,H04,2025-03-17 00:31:00,2025-03-16 22:30:00.000000,ontime,8.1,0,0,1970-01-01 00:00:00.000000002,10.1,2025,3,12,17,Monday,0,C0372,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00410,O00249,D042,V004,H05,2024-11-07 21:14:00,2024-11-08 03:32:06.075323,delayed,5.13,3,0,1970-01-01 00:00:00.000000004,9.64,2024,11,45,7,Thursday,21,C0566,,0,1,1,0,0,0,,0,,,0,0,0,1,3,,,3
DL00411,O00108,D122,V065,H01,2024-11-30 15:03:00,2024-11-30 22:46:22.839111,ontime,11.22,0,0,1970-01-01 00:00:00.000000004,5.75,2024,11,48,30,Saturday,15,C0046,,0,1,1,0,0,0,,0,,,0,0,0,1,3,,,3
DL00412,O00156,D025,V114,H02,2024-04-24 08:07:00,2024-04-24 13:40:54.128195,ontime,8.68,0,0,1970-01-01 00:00:00.000000004,8.76,2024,4,17,24,Wednesday,8,C0035,,0,1,1,0,0,0,,0,,,0,0,0,1,3,,,3
DL00413,O01077,D046,V035,H01,2024-08-30 00:32:00,2024-08-30 11:34:46.079286,failed,6.34,1,0,1970-01-01 00:00:00.000000004,10.75,2024,8,35,30,Friday,0,C0021,,0,1,1,0,0,0,,0,,,0,0,1,0,6,,,6
DL00414,O00704,D002,V083,H02,2024-03-12 18:01:00,2024-03-12 20:55:25.078529,ontime,8.47,1,0,1970-01-01 00:00:00.000000005,14.75,2024,3,11,12,Tuesday,18,C0031,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00415,O01145,D116,V031,H03,2024-02-22 02:27:00,2024-02-23 02:36:12.176009,ontime,13.31,0,0,1970-01-01 00:00:00.000000004,10.05,2024,2,8,22,Thursday,2,C0548,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00416,O00293,D067,V059,H04,2025-04-09 18:24:00,2025-04-10 00:16:42.565598,ontime,4.61,1,0,1970-01-01 00:00:00.000000004,10.53,2025,4,15,9,Wednesday,18,C0165,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00417,O00615,D054,V085,H04,2025-02-08 21:37:00,2025-02-08 23:17:10.791004,ontime,13.05,0,0,1970-01-01 00:00:00.000000004,18.58,2025,2,6,8,Saturday,21,C0295,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00418,O00075,D167,V019,H06,2024-11-02 06:29:00,2024-11-02 08:58:56.396803,ontime,4.73,1,0,1970-01-01 00:00:00.000000005,10.5,2024,11,44,2,Saturday,6,C0026,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00419,O00782,D043,V109,H06,2024-04-17 03:24:00,2024-04-17 05:51:51.721133,ontime,12.37,0,0,1970-01-01 00:00:00.000000005,12.37,2024,4,16,17,Wednesday,3,C0610,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00420,O00412,D093,V078,H05,2024-10-08 14:08:00,2024-10-08 18:14:08.619955,ontime,10.0,0,0,1970-01-01 00:00:00.000000004,9.3,2024,10,41,8,Tuesday,14,C0601,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00421,O00286,D026,V039,H02,2025-07-05 22:02:00,2025-07-06 03:09:23.122074,ontime,17.73,1,0,1970-01-01 00:00:00.000000004,8.92,2025,7,27,5,Saturday,22,C0402,,0,1,1,0,0,0,,0,,,0,0,0,1,11,,,11
DL00422,O01178,D135,V066,H01,2024-01-13 23:04:00,2024-01-13 23:29:03.604429,ontime,14.18,0,0,1970-01-01 00:00:00.000000004,10.37,2024,1,2,13,Saturday,23,C0362,,0,1,1,0,0,0,,0,,,0,0,0,1,10,,,10
DL00423,O01245,D113,V110,H05,2025-10-05 16:04:00,2025-10-05 14:27:00.000000,ontime,22.08,1,0,1970-01-01 00:00:00.000000004,10.84,2025,10,40,5,Sunday,16,C0237,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00424,O00503,D061,V007,H08,2024-08-18 00:53:00,2024-08-18 03:41:51.773806,ontime,8.14,1,0,1970-01-01 00:00:00.000000005,14.49,2024,8,33,18,Sunday,0,C0242,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00425,O00564,D070,V090,H04,2024-09-03 00:37:00,2024-09-03 11:49:53.800069,ontime,13.09,1,0,1970-01-01 00:00:00.000000004,4.86,2024,9,36,3,Tuesday,0,C0535,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00426,O00814,D150,V053,H05,2025-03-26 04:54:00,2025-03-26 14:37:28.110426,ontime,12.88,1,0,1970-01-01 00:00:00.000000004,19.14,2025,3,13,26,Wednesday,4,C0464,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00427,O00414,D165,V058,H07,2025-04-05 22:47:00,2025-04-06 01:32:54.763589,ontime,9.53,0,0,1970-01-01 00:00:00.000000003,9.98,2025,4,14,5,Saturday,22,C0023,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00428,O00496,D109,V073,H07,2024-06-17 16:14:00,2024-06-17 19:20:06.689019,ontime,10.72,0,0,1970-01-01 00:00:00.000000004,7.53,2024,6,25,17,Monday,16,C0627,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00429,O00738,D030,V021,H07,2024-11-28 07:27:00,2024-11-28 18:58:36.387688,delayed,41.94,3,1,1970-01-01 00:00:00.000000002,21.55,2024,11,48,28,Thursday,7,C0354,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00430,O00779,D025,V065,H01,2025-07-25 14:03:00,2025-07-26 11:55:38.678980,ontime,12.92,0,0,1970-01-01 00:00:00.000000005,11.78,2025,7,30,25,Friday,14,C0397,,0,1,1,0,0,0,,0,,,0,0,0,1,3,,,3
DL00431,O00737,D164,V082,H01,2024-03-14 04:04:00,2024-03-14 04:29:01.839885,ontime,10.56,1,0,1970-01-01 00:00:00.000000004,16.33,2024,3,11,14,Thursday,4,C0368,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00432,O00658,D119,V011,H05,2025-07-24 13:29:00,2025-07-25 06:07:11.345733,failed,14.42,0,0,1970-01-01 00:00:00.000000004,19.62,2025,7,30,24,Thursday,13,C0533,,0,1,1,0,0,0,,0,,,0,0,1,0,12,,,12
DL00433,O00148,D133,V056,H01,2025-04-03 23:41:00,2025-04-03 23:45:53.664975,ontime,14.34,2,0,1970-01-01 00:00:00.000000002,12.9,2025,4,14,3,Thursday,23,C0401,,0,1,1,0,0,0,,0,,,0,0,0,1,12,,,12
DL00434,O00395,D031,V063,H04,2024-09-28 10:53:00,2024-09-28 18:08:55.461530,delayed,16.69,0,1,1970-01-01 00:00:00.000000003,16.51,2024,9,39,28,Saturday,10,C0060,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00435,O00198,D129,V087,H08,2024-09-13 18:46:00,2024-09-13 22:25:00.821660,ontime,10.63,0,0,1970-01-01 00:00:00.000000005,4.82,2024,9,37,13,Friday,18,C0487,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00436,O01063,D034,V076,H04,2024-07-27 22:20:00,2024-07-28 11:09:31.719472,ontime,9.89,0,0,1970-01-01 00:00:00.000000004,12.8,2024,7,30,27,Saturday,22,C0054,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00437,O01223,D167,V120,H05,2025-01-11 00:36:00,2025-01-11 12:06:30.146218,ontime,13.43,0,0,1970-01-01 00:00:00.000000004,11.05,2025,1,2,11,Saturday,0,C0522,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00438,O00992,D083,V078,H04,2024-03-08 16:52:00,2024-03-09 09:52:27.867914,failed,27.82,1,0,1970-01-01 00:00:00.000000003,15.69,2024,3,10,8,Friday,16,C0438,,0,1,1,0,0,0,,0,,,0,0,1,0,9,,,9
DL00439,O00983,D117,V026,H07,2024-08-20 00:58:00,2024-08-20 12:12:47.434727,delayed,13.81,1,1,1970-01-01 00:00:00.000000003,19.27,2024,8,34,20,Tuesday,0,C0538,,0,1,1,0,0,0,,0,,,0,0,0,1,10,,,10
DL00440,O00758,D028,V046,H03,2024-02-26 13:10:00,2024-02-26 22:13:07.503199,delayed,10.74,4,0,1970-01-01 00:00:00.000000003,9.77,2024,2,9,26,Monday,13,C0359,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00441,O00014,D141,V068,H01,2024-08-25 12:01:00,2024-08-25 15:01:44.356021,ontime,8.82,0,0,1970-01-01 00:00:00.000000004,7.36,2024,8,34,25,Sunday,12,C0318,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00442,O01090,D150,V099,H02,2025-09-11 20:27:00,2025-09-12 18:27:20.507484,ontime,8.63,1,0,1970-01-01 00:00:00.000000004,6.69,2025,9,37,11,Thursday,20,C0414,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00443,O01170,D070,V097,H06,2024-01-01 08:44:00,2024-01-01 16:11:11.563209,ontime,3.65,0,0,1970-01-01 00:00:00.000000003,12.85,2024,1,1,1,Monday,8,C0321,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
